class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
16,1574,0.03,0,0,0,0.01,0,0,0,0,0.01,0,0.11,0,0.01,0,0,0.63,0,0,0,0,0,0,0.01,0.1,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1575,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1576,0.1,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.09,0,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
4,1577,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1578,0,0,0.84,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
12,1579,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1580,0,0,0.67,0,0.03,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1581,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1582,0,0,0,0,0.66,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.23,0,0,0,0.01,0,0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0
26,1583,0.08,0,0,0,0,0,0,0.05,0,0,0,0,0.01,0,0.04,0.1,0,0.06,0,0.18,0,0,0,0,0.07,0,0.38,0,0,0.02,0,0,0,0,0,0,0,0,0,0
2,1584,0,0,0.28,0,0.21,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.24,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
25,1585,0,0,0.02,0,0,0.27,0,0.02,0,0.15,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.39,0.07,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0
4,1586,0.03,0,0.04,0,0.31,0.02,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.11,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0
27,1587,0,0,0.03,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0
7,1588,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1589,0,0,0.17,0,0.35,0.06,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1590,0,0,0.94,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1591,0,0,0.26,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.02,0,0.17,0,0.16,0,0.01,0,0,0,0,0,0,0,0,0,0
2,1592,0,0,0.45,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
2,1593,0.21,0,0.63,0.03,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
7,1594,0,0,0.33,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1595,0,0,0,0,0.05,0.02,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.15,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1597,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0
2,1598,0,0,0.7,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0
4,1599,0,0,0.02,0,0.75,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.01,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0
2,1600,0,0,0.52,0.03,0,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.11,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0
3,1601,0.13,0,0.12,0.47,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.05,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
2,1602,0,0,0.8,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
24,1603,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.18,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
28,1604,0,0,0.15,0,0,0,0.03,0.06,0,0.04,0,0,0,0,0.17,0,0.04,0,0,0,0,0,0,0.06,0,0.13,0.04,0.02,0.23,0,0,0,0,0,0,0,0,0,0,0
27,1605,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0
16,1606,0,0,0.31,0,0.02,0,0,0.01,0,0.02,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0.05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1607,0.03,0,0,0,0.07,0,0,0,0,0,0.31,0,0,0,0,0.01,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1608,0,0,0.22,0,0,0,0,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.01,0.18,0,0.26,0,0.03,0,0,0,0,0,0,0,0,0,0
2,1609,0,0,0.63,0,0.04,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1610,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0.11,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1611,0,0,0.85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1612,0,0,0.16,0.47,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1613,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1614,0,0,0.05,0,0.59,0.02,0,0,0,0,0.11,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0.07,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0
25,1615,0,0,0.24,0,0.18,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.28,0,0.17,0.08,0,0,0,0,0,0,0,0,0,0,0
4,1616,0,0,0,0,0.59,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0
15,1617,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0.27,0,0.03,0,0,0,0,0,0,0,0,0,0,0
28,1618,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.03,0,0,0,0,0,0,0.21,0.27,0.41,0,0,0,0,0,0,0,0,0,0,0
25,1619,0,0,0,0,0.02,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.02,0.15,0.22,0,0,0,0,0,0,0,0,0,0,0
2,1620,0,0,0.44,0.02,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
16,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1622,0,0,0.27,0,0.26,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
5,1623,0,0,0,0.17,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.2,0.03,0.14,0.07,0,0,0,0,0,0,0,0,0,0
4,1624,0,0,0.06,0,0.49,0,0,0,0,0,0.2,0,0.01,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
27,1625,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0
27,1626,0,0,0,0,0.18,0,0,0.01,0,0,0.03,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0,0.03,0,0.1,0.54,0.03,0,0,0,0,0,0,0,0,0,0,0
26,1627,0,0,0,0.16,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1629,0.02,0,0.02,0,0.65,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1630,0.02,0,0.32,0,0.04,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.18,0,0.34,0.02,0,0,0,0,0,0,0,0,0,0,0
16,1631,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.74,0,0,0.03,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1632,0,0,0.78,0.09,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1633,0.02,0,0,0.08,0,0,0.04,0,0.52,0,0,0,0,0,0,0,0.05,0,0,0.21,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1634,0,0,0.6,0.25,0,0.01,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
2,1635,0.06,0,0.48,0,0.12,0,0,0.15,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.04,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
19,1636,0,0,0.17,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.57,0,0,0,0,0,0.11,0.03,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0
16,1637,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1638,0.01,0,0,0,0.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
19,1639,0,0,0.38,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0.01,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1640,0.31,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1641,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0.69,0,0,0,0.24,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1642,0,0,0,0.32,0,0,0.1,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1643,0,0,0.23,0.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.6,0.02,0,0,0,0,0.03,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1644,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1645,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0.59,0.09,0,0,0,0,0,0,0,0,0,0,0
19,1646,0,0,0.26,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0.1,0.04,0.02,0.06,0,0,0,0,0,0,0,0,0,0,0,0
2,1647,0,0,0.37,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0
10,1648,0,0,0,0,0.2,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
25,1649,0,0,0.02,0,0.03,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.42,0.36,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0
28,1650,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.04,0.14,0.03,0.32,0.42,0,0,0,0,0,0,0,0,0,0,0
2,1651,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1652,0,0,0.03,0.01,0.3,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
19,1653,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1654,0,0,0.3,0.01,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1655,0,0,0.27,0,0.11,0.01,0,0.03,0,0,0,0.01,0.01,0,0,0,0,0,0,0.46,0,0,0,0,0,0.03,0.01,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0
5,1656,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1657,0,0,0.68,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0
2,1658,0,0,0.74,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
16,1659,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0.94,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1660,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1661,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.02,0,0,0,0,0,0,0,0,0,0,0
19,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1663,0.01,0,0.29,0,0.02,0,0,0.59,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1664,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.82,0,0,0.02,0,0,0,0,0.04,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
7,1665,0,0,0.2,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.32,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
16,1666,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1667,0,0.02,0,0.01,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1668,0.02,0,0.31,0,0.03,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0
26,1669,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0.12,0,0,0.12,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1670,0,0,0.05,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.87,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
27,1671,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.39,0.04,0,0,0,0,0,0,0,0,0,0,0
27,1672,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0
26,1673,0,0,0,0,0,0.03,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.01,0,0,0,0,0,0,0,0,0,0,0
7,1674,0.07,0.02,0.13,0,0,0,0,0.63,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1675,0.04,0,0.12,0,0.03,0.1,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1676,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1677,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1678,0,0,0.02,0.09,0,0.03,0,0,0,0.14,0,0,0.04,0,0.03,0,0,0.51,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1679,0,0,0.21,0,0.6,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
19,1680,0,0,0.22,0,0.08,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0.49,0,0,0,0,0,0,0,0.16,0.01,0,0,0,0,0,0,0,0,0,0,0
27,1681,0,0,0,0,0.12,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0.34,0,0.37,0.08,0,0,0,0,0,0,0,0,0,0,0
3,1682,0,0,0.38,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1683,0,0,0,0,0.17,0.03,0.01,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0
2,1684,0,0,0.62,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
2,1685,0,0,0.41,0,0.19,0,0,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
2,1686,0,0,0.52,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
25,1687,0.02,0,0.19,0,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.48,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1688,0,0,0.85,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0
4,1689,0,0,0.15,0,0.27,0,0,0,0.03,0,0.27,0,0.03,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1690,0,0,0.55,0,0.04,0,0,0.2,0,0,0,0,0,0,0.02,0,0,0,0,0.13,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
9,1691,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1692,0,0,0.05,0,0.17,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.01,0.52,0.04,0,0,0,0,0,0,0,0,0,0,0,0
4,1693,0,0,0.21,0,0.42,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0
3,1694,0,0,0.19,0.32,0.06,0,0,0.05,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.12,0.08,0,0.05,0.07,0,0,0,0,0,0,0,0,0,0,0
16,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1696,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1697,0,0,0.45,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
14,1698,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1699,0,0,0,0,0,0,0,0.38,0,0,0,0.06,0,0,0.52,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
3,1700,0.01,0,0.02,0.35,0,0,0,0,0,0.02,0,0.03,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1701,0,0,0.04,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.88,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
21,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1703,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1704,0,0,0.7,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0
2,1705,0,0,0.44,0,0.09,0,0.01,0.05,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0.24,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
19,1706,0,0,0.27,0,0.03,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0.08,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1707,0,0,0.01,0,0.12,0.01,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1708,0,0,0.02,0,0.38,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1709,0,0,0,0,0,0,0,0,0,0,0.9,0,0.07,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1710,0.01,0,0,0.04,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0
2,1711,0.02,0.02,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0
2,1712,0,0,0.37,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.25,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0
4,1713,0,0,0.1,0,0.62,0,0,0.02,0,0,0.06,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.04,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
3,1714,0,0,0,0.93,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1715,0,0,0.13,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.09,0,0.21,0.01,0,0,0,0,0,0,0,0,0,0,0
2,1716,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1717,0,0,0,0,0,0.03,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1718,0,0,0.05,0.03,0,0.03,0,0,0,0.04,0,0,0.01,0,0,0.02,0.01,0,0,0.02,0,0,0,0,0,0.21,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0
