class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1284,0.72,0,0,0.05,0,0,0,0,0.08,0.09,0.03,0,0,0,0,0,0.01,0,0,0
2,1285,0.23,0,0.41,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.26,0
13,1286,0.04,0,0,0,0,0,0,0,0,0.01,0.22,0,0,0.7,0,0,0,0.02,0,0
0,1287,0.84,0,0,0,0,0,0,0,0,0.12,0.04,0,0,0,0,0,0,0,0,0
8,1288,0,0,0,0,0,0,0,0,0.4,0,0.11,0.39,0,0.06,0,0,0,0,0,0
10,1289,0.3,0,0,0,0,0,0,0,0.01,0,0.62,0,0,0.07,0,0,0,0,0,0
3,1290,0,0,0,0.83,0,0.1,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0
3,1291,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
18,1292,0.08,0,0.16,0,0,0,0,0,0.29,0,0,0.01,0,0,0,0,0,0.03,0.42,0
10,1293,0.28,0.06,0.1,0,0,0,0,0,0,0,0.47,0.09,0,0,0,0,0,0,0,0
5,1294,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1295,0,0.07,0.55,0,0,0,0,0.02,0.19,0,0,0.04,0.04,0,0,0,0,0.03,0.01,0.03
7,1296,0.13,0.02,0,0,0.01,0,0,0.26,0.22,0.01,0,0,0,0.03,0.04,0,0.19,0.07,0,0
0,1297,0.6,0,0.16,0,0,0,0,0,0.12,0,0.06,0,0.02,0,0,0,0,0.02,0,0
0,1298,0.57,0,0,0,0,0,0,0,0,0.37,0,0,0.05,0,0,0,0,0,0,0
0,1299,0.78,0,0,0,0,0,0,0,0.1,0,0.06,0.05,0,0,0,0,0,0,0,0
11,1300,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0
0,1301,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1302,0,0.27,0,0.03,0,0,0.02,0.09,0,0.3,0.24,0.02,0,0,0,0,0,0,0,0
11,1303,0,0.04,0,0,0,0,0.11,0.31,0.03,0,0.02,0.49,0,0,0,0,0,0,0,0
0,1304,0.96,0,0,0,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0
0,1305,0.82,0,0,0,0,0,0,0.05,0,0.06,0.06,0,0,0,0,0,0,0,0,0
0,1306,0.4,0.01,0,0.03,0,0,0,0,0.02,0.27,0.18,0.03,0.04,0,0,0,0,0.01,0,0
0,1307,0.8,0,0,0,0,0,0,0,0.03,0.14,0.01,0,0,0,0,0,0,0,0,0
18,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2,1309,0.22,0.04,0.66,0,0,0,0,0.02,0,0,0.04,0,0,0,0,0,0.01,0,0,0
0,1310,0.65,0,0,0.04,0,0,0,0.03,0.01,0.18,0,0,0.02,0.01,0,0,0.02,0.03,0,0
0,1311,0.82,0,0,0,0,0,0,0,0,0,0.17,0.01,0,0,0,0,0,0,0,0
2,1312,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1313,0.15,0.01,0,0.02,0,0,0,0.02,0.01,0.44,0.3,0.02,0,0,0,0.01,0,0,0,0
2,1314,0.26,0,0.63,0,0,0,0,0,0,0,0.04,0.05,0,0,0,0,0,0,0,0
11,1315,0,0.15,0,0,0,0.05,0.06,0.06,0.06,0,0,0.44,0.02,0.16,0,0,0,0,0,0
1,1316,0,0.4,0,0,0.08,0,0.11,0.07,0,0,0,0,0,0,0,0.14,0.2,0,0,0
0,1317,0.91,0,0,0,0,0,0,0,0.02,0.03,0.04,0,0,0,0,0,0,0,0,0
2,1318,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1319,0,0,0,0,0,0,0.09,0.9,0,0,0,0,0,0,0,0,0,0,0,0
1,1320,0,0.86,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0.03,0,0,0
0,1321,0.68,0,0,0.03,0,0,0,0.01,0.05,0.02,0.19,0,0,0,0,0,0,0.01,0,0
10,1322,0.12,0,0,0,0,0,0.05,0.01,0,0,0.78,0.02,0,0,0,0,0,0,0,0
0,1323,0.8,0,0,0,0,0,0,0,0,0,0.17,0,0.02,0,0,0,0,0,0,0
9,1324,0.21,0,0,0.01,0,0,0,0.02,0,0.71,0.02,0,0,0,0,0,0.01,0.01,0,0
10,1325,0.18,0.01,0,0.06,0,0,0,0.02,0,0.15,0.49,0,0,0,0,0,0,0.06,0,0
10,1326,0.28,0,0,0.04,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0
0,1327,0.83,0,0,0.1,0,0,0,0.02,0,0.01,0.03,0,0,0,0,0,0,0,0,0
0,1328,0.64,0,0,0,0,0,0,0,0,0.02,0.34,0,0,0,0,0,0,0,0,0
0,1329,0.83,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1330,0.91,0,0,0,0,0,0,0,0,0.03,0.05,0,0,0,0,0,0,0,0,0
16,1331,0,0.03,0,0,0,0.12,0.02,0.21,0.19,0.01,0.03,0.08,0.02,0,0.03,0,0.23,0,0.03,0
7,1332,0,0.34,0,0,0,0,0.06,0.56,0.03,0,0,0,0,0,0,0,0,0,0,0
10,1333,0.27,0,0,0,0,0,0,0.03,0.02,0.02,0.55,0.01,0,0.09,0,0,0,0,0,0
18,1334,0.29,0.03,0,0.03,0,0,0,0,0.06,0,0.16,0.03,0,0,0,0,0,0.05,0.34,0
18,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
0,1336,0.47,0.04,0,0.08,0,0,0.02,0.07,0,0.04,0.27,0,0,0,0,0,0,0,0,0
11,1337,0.18,0,0.15,0,0,0,0,0,0.09,0,0,0.56,0,0,0,0,0,0,0,0
2,1338,0.13,0.02,0.77,0,0,0,0,0,0,0,0.05,0,0,0,0.03,0,0,0,0,0
0,1339,0.65,0,0.07,0,0,0,0,0,0.2,0,0.04,0.01,0,0,0,0,0,0.02,0,0
18,1340,0.09,0,0.04,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.02,0.62,0
2,1341,0.23,0.01,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1342,0.33,0.03,0,0.07,0,0,0,0.03,0.14,0.09,0.29,0,0.02,0,0,0,0,0,0,0
18,1343,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.91,0
0,1344,0.94,0,0,0.03,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0
2,1345,0.02,0,0.44,0,0,0,0,0,0.4,0,0.1,0,0,0,0,0,0,0.03,0,0
18,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
9,1347,0.02,0,0.16,0,0,0,0,0,0.01,0.75,0.04,0,0,0,0,0,0,0,0,0
9,1348,0.12,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0
11,1349,0.08,0,0,0,0,0.02,0,0.01,0,0,0,0.85,0.02,0,0,0,0,0,0,0
18,1350,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.9,0
7,1351,0,0.29,0,0,0.01,0.1,0.14,0.33,0,0,0,0.02,0,0,0,0,0.1,0,0,0
0,1352,0.56,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0
0,1353,0.68,0,0,0.2,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
5,1354,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1355,0.3,0.08,0,0.04,0,0,0,0,0,0.18,0.3,0,0,0,0,0,0,0.08,0,0
9,1356,0.1,0,0.01,0.13,0,0,0,0.06,0.03,0.34,0.16,0,0.04,0.08,0,0,0,0.03,0,0
17,1357,0.08,0.04,0.07,0,0.03,0,0,0,0,0.09,0.13,0,0,0.22,0,0,0,0.34,0,0
7,1358,0,0,0,0,0,0,0.1,0.45,0,0.31,0,0,0,0,0,0.13,0,0,0,0
9,1359,0.46,0,0,0,0,0,0,0,0,0.48,0.06,0,0,0,0,0,0,0,0,0
0,1360,0.69,0.04,0,0.11,0,0,0,0,0,0.07,0.03,0.03,0.02,0,0,0,0,0,0,0
0,1361,0.66,0,0,0,0,0,0,0,0.05,0.24,0.04,0,0,0,0,0,0,0,0,0
0,1362,0.92,0,0.03,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0
15,1363,0.26,0,0,0,0.07,0,0,0,0,0.03,0,0,0,0,0,0.63,0,0,0,0
2,1364,0.02,0.11,0.44,0,0,0,0.06,0.09,0,0,0.09,0.1,0,0.07,0,0,0.01,0,0,0
2,1365,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.07,0.02,0
0,1366,0.41,0,0.03,0.06,0,0,0,0.01,0.16,0.03,0.28,0,0,0,0,0,0,0,0,0
9,1367,0.07,0,0,0,0,0,0,0,0.02,0.85,0.03,0,0,0,0,0,0,0,0,0
0,1368,0.78,0,0,0.12,0,0,0,0,0,0.02,0.07,0,0,0,0,0,0,0,0,0
2,1369,0.17,0,0.77,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
9,1370,0.22,0,0,0.04,0,0,0,0.02,0.06,0.44,0.21,0,0,0,0,0,0,0,0,0
0,1371,0.74,0,0,0.01,0,0,0,0,0.02,0.06,0.16,0,0,0,0,0,0,0,0,0
7,1372,0.05,0.34,0.06,0.04,0,0,0,0.35,0,0,0,0.06,0,0,0.09,0,0,0,0,0
18,1373,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
0,1374,0.79,0,0,0,0,0,0,0,0.01,0.13,0.02,0,0.03,0,0,0,0,0,0,0
0,1375,0.8,0,0,0.08,0,0,0,0,0,0.06,0,0,0.02,0,0,0,0,0.03,0,0
9,1376,0.04,0.23,0,0,0,0,0,0,0.1,0.38,0.02,0.08,0,0,0,0,0.15,0,0,0
4,1377,0,0,0,0,0.59,0,0,0,0.15,0,0.11,0.04,0,0.01,0,0,0.09,0,0,0
5,1378,0.31,0,0,0,0,0.59,0,0,0.05,0.03,0,0,0,0,0,0,0,0,0,0
18,1379,0.2,0,0.12,0,0,0,0,0,0,0.08,0,0,0,0.05,0,0,0,0,0.55,0
18,1380,0.01,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0
2,1381,0,0.33,0.46,0,0,0,0,0,0.1,0,0.07,0,0,0,0,0,0,0.02,0,0.01
8,1382,0,0.2,0.16,0,0,0,0,0.06,0.41,0,0,0,0,0,0,0,0,0.06,0.12,0
0,1383,0.94,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0
19,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
10,1385,0.35,0.01,0,0.03,0,0,0,0.01,0.08,0.03,0.4,0.04,0,0,0,0,0,0,0,0
7,1386,0,0.01,0,0,0,0,0,0.68,0,0.27,0.02,0,0,0,0,0,0,0,0,0
13,1387,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0.01,0
7,1388,0.09,0.18,0,0.06,0,0,0.02,0.23,0.08,0.18,0.02,0.06,0.02,0,0,0,0,0.01,0,0
18,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
0,1390,0.58,0,0,0.06,0,0,0,0,0.1,0.08,0.15,0,0,0,0,0,0,0.02,0,0
13,1391,0.28,0,0,0,0,0,0,0,0.02,0.06,0.31,0,0,0.33,0,0,0,0,0,0
0,1392,0.78,0,0,0.05,0,0,0,0,0.02,0.04,0.1,0,0,0,0,0,0,0,0,0
11,1393,0.1,0.16,0.02,0.08,0,0,0.01,0.21,0,0,0.03,0.37,0,0,0,0,0.01,0,0,0
1,1394,0,0.35,0,0.09,0.02,0,0.16,0.33,0,0,0,0,0,0.03,0,0,0,0.01,0,0
10,1395,0.15,0,0,0,0,0,0,0.04,0,0.05,0.49,0,0,0.24,0,0,0.01,0,0,0
3,1396,0,0,0,0.68,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0
9,1397,0.24,0.02,0,0.17,0,0,0,0,0,0.37,0.2,0,0,0,0,0,0,0,0,0
0,1398,0.91,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,0,0,0,0,0,0
2,1399,0.32,0,0.45,0,0,0,0,0,0,0,0.16,0.01,0,0.05,0,0,0,0,0,0
11,1400,0,0,0.08,0,0,0,0,0,0.42,0,0,0.48,0,0,0,0,0,0.02,0,0
0,1401,0.74,0.06,0,0.04,0,0,0,0,0,0,0,0.08,0.05,0,0,0,0,0,0.02,0
0,1402,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1403,0.68,0,0,0,0,0,0,0,0,0.05,0.27,0,0,0,0,0,0,0,0,0
0,1404,0.62,0,0,0.04,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0
3,1405,0.07,0,0,0.31,0,0,0,0.31,0,0,0.3,0,0,0,0,0,0,0,0,0
15,1406,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
9,1407,0.41,0,0,0,0,0,0,0,0,0.56,0,0,0.01,0,0,0,0,0.02,0,0
9,1408,0.09,0,0,0,0,0,0,0.04,0.01,0.76,0.01,0,0,0.03,0,0,0.03,0,0,0
17,1409,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.94,0,0
0,1410,0.78,0.02,0,0.04,0,0,0,0,0,0.09,0.01,0.05,0,0,0,0,0,0,0,0
10,1411,0.41,0.02,0,0.05,0,0,0,0,0,0.03,0.47,0,0,0,0,0,0,0,0,0
8,1412,0,0.17,0,0,0,0.17,0,0,0.27,0,0.08,0,0.15,0,0,0.12,0,0,0.04,0
15,1413,0,0.14,0,0,0.07,0,0,0,0,0.23,0.14,0,0,0,0,0.33,0.02,0.07,0,0
2,1414,0,0,0.76,0,0,0,0,0,0.1,0,0,0,0,0.15,0,0,0,0,0,0
0,1415,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1416,0.37,0.04,0.52,0.03,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0
9,1417,0.02,0,0,0.01,0,0,0,0,0.05,0.76,0.02,0,0,0.13,0,0,0,0,0,0
7,1418,0.04,0.14,0,0.11,0,0,0.09,0.35,0.08,0.02,0.03,0.13,0,0,0,0,0,0,0,0
0,1419,0.78,0,0,0,0,0,0,0,0,0.08,0.13,0,0,0,0,0,0,0,0,0
2,1420,0.43,0,0.51,0,0,0,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0
0,1421,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1422,0.63,0,0,0.02,0,0,0,0,0.01,0.28,0.02,0,0.01,0,0,0,0,0,0,0
6,1423,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1424,0.61,0,0,0,0,0,0,0,0.04,0.27,0.07,0,0,0,0,0,0,0,0,0
10,1425,0.32,0,0,0,0,0,0,0,0.03,0,0.63,0,0,0,0,0,0,0,0,0
0,1426,0.73,0.01,0,0.01,0,0,0,0,0.01,0.18,0.04,0,0,0,0,0,0,0,0,0
7,1427,0,0,0,0.04,0,0,0,0.75,0.01,0,0.15,0,0,0.04,0,0,0,0,0,0
18,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
15,1429,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.34,0.02,0.02,0.36,0.02,0.02,0.02,0.02
0,1430,0.32,0.2,0.15,0,0,0,0,0,0.19,0,0,0.05,0,0,0.01,0,0.04,0.04,0,0
13,1431,0.05,0,0,0.05,0,0,0,0,0,0.04,0.02,0,0,0.82,0,0,0,0,0,0
0,1432,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1433,0.25,0.03,0,0.29,0,0,0.01,0.2,0.15,0,0.02,0,0.03,0,0,0,0,0,0,0
0,1434,0.67,0,0,0,0,0,0,0,0,0.31,0.02,0,0,0,0,0,0,0,0,0
5,1435,0,0,0,0,0,0.97,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
0,1436,0.84,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0
18,1437,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.95,0
8,1438,0.29,0,0.13,0,0,0,0,0,0.43,0,0,0.13,0.02,0,0,0,0,0,0,0
0,1439,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1440,0.94,0,0,0,0,0,0,0,0.02,0.01,0.03,0,0,0,0,0,0,0,0,0
11,1441,0,0,0.01,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0
0,1442,0.44,0,0.2,0,0,0,0,0,0,0.3,0.03,0,0,0,0,0,0,0,0,0
18,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
11,1444,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0
0,1445,0.96,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
7,1446,0.09,0.08,0.01,0.08,0,0,0,0.35,0.07,0,0,0.01,0.2,0.04,0,0,0,0,0.03,0
10,1447,0.34,0,0,0,0,0,0,0,0,0.02,0.44,0,0,0.21,0,0,0,0,0,0
11,1448,0.45,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0
15,1449,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.38,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.44,0.01,0.01,0.01,0.01
18,1450,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0
0,1451,0.9,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1452,0.23,0,0.12,0,0,0,0,0,0.32,0,0.12,0.21,0,0,0,0,0,0,0,0
1,1453,0,0.65,0,0.01,0,0,0.05,0.03,0,0.01,0.15,0.08,0,0,0,0,0,0,0,0
0,1454,0.73,0,0,0,0,0,0,0,0,0.23,0.02,0,0,0,0,0.01,0,0,0,0
2,1455,0.19,0.1,0.44,0,0,0,0,0,0.02,0,0.13,0.06,0.02,0.02,0,0,0,0,0,0
18,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
0,1457,0.64,0,0.15,0,0,0,0,0,0.11,0,0.09,0,0,0,0,0,0,0,0,0
10,1458,0,0.06,0,0.04,0,0,0,0.14,0.02,0,0.35,0.3,0,0.08,0,0,0,0,0,0
9,1459,0,0.02,0.07,0,0,0,0,0.03,0,0.4,0.29,0.06,0,0,0,0,0,0.12,0,0
2,1460,0.16,0.03,0.72,0,0,0,0,0.03,0,0,0.02,0.02,0,0,0,0,0,0,0,0
11,1461,0.09,0,0,0,0,0.02,0,0,0.07,0.09,0.05,0.65,0,0,0,0.03,0,0,0,0
2,1462,0.23,0,0.58,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0
0,1463,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1464,0,0,0.17,0,0,0,0,0,0.08,0.07,0,0.43,0,0,0,0.22,0,0,0,0.04
0,1465,0.53,0,0,0.03,0,0,0,0.03,0,0,0,0.39,0,0,0,0,0,0,0,0
0,1466,0.82,0,0,0.01,0,0.03,0,0,0,0,0,0.06,0.04,0,0,0.02,0,0,0,0
0,1467,0.47,0,0,0.02,0,0,0,0.01,0.01,0.01,0.1,0,0.02,0.34,0,0,0,0,0,0
7,1468,0,0.14,0,0.18,0,0,0.08,0.38,0,0,0.07,0.14,0,0,0,0,0,0,0,0
0,1469,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1470,0,0.15,0.62,0,0,0,0,0,0.1,0,0.07,0,0,0,0,0,0.02,0,0.04,0
0,1471,0.78,0.02,0,0.03,0,0,0,0.02,0,0,0.06,0.02,0.01,0.01,0,0,0,0.01,0,0
7,1472,0,0,0,0.03,0,0,0,0.46,0,0,0,0,0.25,0.15,0,0,0,0,0.09,0
0,1473,0.81,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0
0,1474,0.93,0,0,0.03,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
0,1475,0.88,0,0,0,0,0,0,0,0.04,0.03,0,0,0.03,0,0,0,0,0,0,0
9,1476,0,0,0,0,0,0,0,0.06,0.1,0.4,0.37,0,0.01,0,0,0,0.01,0.01,0,0
2,1477,0.31,0,0.42,0,0,0.03,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
8,1478,0,0.09,0,0,0,0.01,0.11,0,0.68,0,0,0.03,0,0,0,0,0.03,0,0.04,0
18,1479,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0
2,1480,0,0.19,0.63,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.08,0,0
18,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
0,1482,0.49,0,0,0.03,0,0,0,0,0.01,0.03,0.37,0.03,0,0,0,0,0,0,0,0
19,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
9,1484,0.04,0,0,0,0,0,0,0,0.01,0.93,0.01,0,0,0,0,0,0,0,0,0
0,1485,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1486,0.03,0,0.79,0,0,0,0,0,0.03,0,0.09,0,0.02,0,0,0,0,0.02,0,0
0,1487,0.54,0,0.04,0,0,0,0,0,0.22,0,0.07,0.06,0.03,0,0,0,0,0.02,0,0
2,1488,0,0.36,0.37,0,0,0,0,0,0.18,0,0,0,0.04,0,0,0,0,0,0.01,0.03
15,1489,0.15,0.04,0.03,0,0,0,0,0.02,0.09,0.02,0,0.1,0.2,0.07,0,0.26,0,0,0,0
10,1490,0,0,0,0.06,0,0,0,0.13,0,0.13,0.38,0,0,0.25,0,0,0.01,0,0,0
7,1491,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0
0,1492,0.76,0,0,0,0,0,0,0,0.01,0.02,0.2,0,0,0,0,0,0,0,0,0
0,1493,0.58,0,0.02,0.02,0,0,0,0,0.24,0,0.13,0,0,0,0,0,0,0,0,0
0,1494,0.91,0,0,0,0,0,0,0,0.03,0,0.04,0.01,0,0,0,0,0,0,0,0
0,1495,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1496,0.59,0,0,0,0,0,0,0,0.09,0.01,0.28,0.01,0,0,0,0,0,0,0,0
0,1497,0.56,0,0,0.02,0,0,0,0,0,0.14,0.06,0,0,0,0,0,0,0,0.2,0
9,1498,0.27,0,0,0,0,0,0,0,0,0.69,0.03,0,0,0,0,0,0,0,0,0
3,1499,0.12,0.13,0,0.37,0,0.11,0,0,0,0,0.05,0.22,0,0,0,0,0,0,0,0
0,1500,0.85,0,0,0.04,0,0,0,0,0.01,0.07,0.02,0,0,0,0,0,0,0,0,0
10,1501,0.3,0,0,0.01,0,0,0,0,0.08,0,0.53,0.05,0,0,0,0,0,0.01,0,0
0,1502,0.57,0,0.11,0.28,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.01,0
10,1503,0.05,0.03,0,0.2,0,0,0,0.03,0,0.15,0.46,0.02,0.02,0,0,0,0,0.03,0,0
18,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
6,1505,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1506,0.91,0,0,0.01,0,0,0,0,0,0.02,0,0.02,0.02,0,0,0,0,0,0,0
10,1507,0.06,0.04,0,0.07,0,0,0.02,0.04,0,0.23,0.48,0.01,0,0,0,0,0.01,0.02,0,0
0,1508,0.52,0,0,0,0,0,0,0,0.09,0.09,0.28,0.01,0,0,0,0,0,0,0,0
2,1509,0.21,0,0.43,0,0,0.14,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0
18,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
18,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
0,1512,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1513,0,0.09,0,0.05,0,0,0,0.58,0.01,0.02,0.01,0,0,0,0,0,0.06,0.14,0.03,0
0,1514,0.75,0,0.01,0.02,0,0,0,0,0,0.17,0,0,0.02,0,0,0,0,0.01,0,0
7,1515,0,0,0,0,0.04,0,0.18,0.78,0,0,0,0,0,0,0,0,0,0,0,0
0,1516,0.97,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
10,1517,0.04,0.03,0,0.15,0,0,0,0.04,0,0.02,0.38,0.11,0,0.23,0,0,0,0,0,0
0,1518,0.72,0,0,0,0,0,0,0,0.04,0.05,0.17,0,0,0,0,0,0,0,0,0
0,1519,0.95,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0
2,1520,0.42,0,0.54,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0
0,1521,0.56,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0
15,1522,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0
3,1523,0,0.01,0,0.38,0,0,0,0.29,0.03,0,0,0.07,0,0,0,0,0,0,0.21,0
9,1524,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0
9,1525,0.2,0,0,0,0,0,0,0,0,0.78,0.01,0,0,0,0,0,0,0,0,0
0,1526,0.34,0,0.34,0,0,0,0,0,0.12,0,0,0.01,0,0,0,0,0,0,0.18,0
11,1527,0.03,0,0,0,0,0,0,0.02,0.05,0.02,0.01,0.83,0,0,0,0,0.01,0,0.01,0
8,1528,0.17,0.07,0,0.06,0,0.01,0,0.03,0.3,0.08,0.1,0.1,0.06,0,0,0.02,0,0,0,0
9,1529,0.33,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0
0,1530,0.76,0,0,0.02,0,0,0,0.03,0.09,0.01,0.07,0,0,0,0,0,0,0,0,0
0,1531,0.46,0,0.41,0,0,0,0,0,0,0,0.07,0.02,0.02,0,0,0,0,0,0,0
0,1532,0.54,0.06,0.03,0.02,0,0,0,0,0,0.11,0.18,0.03,0,0,0,0,0,0.02,0,0
18,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
19,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,1535,0.81,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0
0,1536,0.74,0,0,0.01,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0
13,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
11,1538,0.48,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0
11,1539,0.14,0.02,0,0,0,0,0,0,0.08,0,0.23,0.42,0,0,0,0,0.09,0,0,0
13,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
