class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
NN,709,0,0,0,0,0,0,0,0.03,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.62,0,0
NN,710,0,0,0,0.06,0,0,0.02,0,0,0,0.02,0.67,0,0,0.02,0,0,0,0,0,0.05,0.01,0,0,0.01,0,0.02,0.09,0,0
NN,711,0,0,0,0.02,0,0,0,0,0.75,0,0,0,0,0,0,0.14,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0
NN,712,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0
NN,713,0,0,0.04,0.19,0,0.01,0,0,0,0,0.04,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.57,0,0.06,0,0,0
NN,714,0,0,0,0.07,0,0.12,0,0,0,0,0.6,0,0,0,0,0.01,0.02,0,0,0,0.04,0,0,0,0.04,0,0.02,0,0.04,0
NN,715,0,0,0.02,0.01,0.08,0,0,0,0,0,0,0,0,0,0,0.66,0.01,0,0,0,0.06,0,0,0,0,0,0.11,0,0,0
NN,716,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
NN,717,0,0,0.38,0,0,0,0,0,0.02,0,0,0,0,0,0,0.14,0.01,0,0,0,0,0,0,0,0,0.03,0.38,0,0.03,0
NN,718,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.25,0,0,0,0.02,0.08,0.08,0.11,0,0.21,0,0.06,0.14,0,0
N,719,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0
NN,720,0,0,0.18,0.01,0.2,0.06,0,0,0,0,0,0,0,0.02,0,0,0.21,0,0,0,0,0,0,0,0.23,0,0.06,0,0,0
NN,721,0,0,0,0,0.07,0,0,0,0,0,0.01,0,0,0,0,0.74,0,0,0,0.08,0.05,0,0,0,0,0,0.03,0,0,0
NN,722,0,0,0.05,0,0,0,0,0,0,0,0.03,0,0,0.24,0,0.42,0.09,0,0,0.09,0,0,0,0.06,0,0.02,0,0,0,0
N,723,0,0,0,0.03,0,0,0,0,0.04,0,0.02,0,0,0,0,0.16,0.03,0,0,0.69,0.02,0,0,0,0,0,0,0,0,0
NN,724,0,0,0,0,0,0,0,0,0.05,0,0.55,0,0,0.01,0.02,0,0,0,0,0,0.01,0,0,0,0.2,0.01,0,0.13,0,0
N,725,0,0,0,0.33,0.01,0,0,0,0,0,0.05,0,0,0,0,0.07,0,0,0,0.35,0.12,0,0,0,0.04,0,0,0,0,0
NN,726,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,727,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.61,0.07,0,0,0,0,0,0,0,0,0
NN,728,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
NN,729,0,0,0,0,0,0,0,0,0.14,0.51,0,0.3,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,730,0,0,0,0.33,0,0.06,0,0,0,0,0.28,0,0,0,0,0.04,0.1,0,0,0.02,0,0,0,0,0.15,0,0,0,0,0
NN,731,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0
NN,732,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.01,0.13,0,0,0.1,0,0,0,0,0,0,0,0.7,0,0
NN,733,0,0,0,0,0,0,0,0.07,0,0.14,0,0,0,0,0.03,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0
NN,734,0,0,0,0.02,0.02,0.01,0,0,0.02,0.02,0,0,0,0,0,0.16,0.02,0,0,0.07,0.59,0,0.01,0,0.03,0,0.01,0,0,0
NN,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.02,0,0,0.77,0,0,0,0,0,0,0.04,0.02,0
NN,736,0,0,0.09,0.02,0,0.02,0,0,0,0,0.04,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.68,0,0.07,0,0,0
N,737,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.04,0,0,0.85,0,0,0,0,0,0,0.08,0,0,0
NN,738,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0
NN,739,0,0,0,0.08,0,0.02,0,0,0.16,0,0.01,0,0,0,0,0.53,0,0,0,0.12,0.05,0,0,0,0.02,0,0,0,0,0
NN,740,0,0,0.2,0.05,0.13,0,0,0.1,0.06,0,0,0,0,0,0,0.35,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0
NN,741,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
NN,742,0,0,0,0.01,0.02,0,0,0,0,0.06,0,0,0,0.02,0,0.04,0,0,0,0,0.04,0,0,0,0,0.79,0,0,0,0
N,743,0,0,0,0.16,0,0,0,0.02,0,0,0.12,0,0,0,0,0,0.02,0,0,0.23,0,0,0,0,0.08,0,0,0.32,0.02,0
NN,744,0,0,0.03,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.01,0,0.87,0.03,0,0,0,0,0,0,0
NN,745,0,0,0.15,0.05,0.38,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.02,0.06,0,0,0,0,0,0,0.17,0,0
NN,746,0,0,0.55,0.12,0.19,0,0,0,0,0,0,0,0,0.02,0,0,0.03,0,0,0,0,0,0,0,0.04,0,0.04,0,0,0
NN,747,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.28,0,0,0,0,0,0.61,0.06,0,0,0,0.02,0,0,0
NN,748,0,0,0.08,0.34,0.07,0,0,0,0.02,0,0.11,0,0,0,0,0,0.03,0,0,0.01,0,0,0.01,0,0.29,0,0.01,0,0,0
NN,749,0,0.01,0.06,0,0.22,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0.04,0,0,0,0,0,0,0,0.03,0,0,0
N,750,0,0,0,0.02,0.24,0,0,0,0.01,0,0,0,0,0,0,0.28,0,0,0.01,0.39,0.01,0,0,0,0,0,0,0,0,0
NN,751,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,752,0,0,0.19,0,0.19,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0.03,0,0.07,0,0.01,0,0,0
NN,753,0,0,0,0,0,0,0,0,0,0.11,0.22,0,0,0,0,0,0.18,0,0,0,0,0,0.39,0,0.09,0,0,0,0,0
NN,754,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
N,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.66,0.33,0,0,0,0,0,0,0,0,0
NN,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,757,0,0.47,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0.95,0,0,0,0,0,0,0,0,0,0
NN,759,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,760,0,0.03,0,0,0,0,0,0,0.14,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.79,0.02,0,0.01,0,0,0,0
NN,761,0,0,0,0.28,0.05,0,0,0,0,0,0,0,0,0,0,0.44,0.01,0,0,0.12,0.03,0,0,0,0.03,0,0.02,0,0,0
NN,762,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0.05,0,0.46,0,0,0,0,0,0,0,0,0,0,0
NN,763,0,0,0,0,0,0,0,0,0.03,0,0,0.96,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
NN,764,0,0,0.22,0.17,0.04,0,0,0,0,0,0.03,0,0,0,0,0.23,0,0,0,0.14,0,0,0.03,0,0.02,0,0.1,0,0,0
NN,765,0,0,0.1,0.05,0.46,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0.02,0,0,0,0.03,0,0.04,0.24,0,0
NN,766,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.84,0,0,0,0.11,0,0,0.01,0,0
NN,767,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,768,0,0,0,0.23,0,0,0,0,0.12,0,0,0,0,0,0,0.62,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
NN,769,0,0,0.27,0,0.03,0,0,0,0.19,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.02,0,0.03,0.01,0,0
NN,770,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,771,0,0,0.18,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.06,0,0,0,0,0,0,0.1,0,0,0
NN,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,773,0,0,0,0.17,0,0,0,0,0.14,0,0,0,0,0,0,0.1,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0
NN,774,0,0,0.51,0.18,0.05,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.14,0,0.05,0.01,0,0
NN,775,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.11,0.62,0,0,0,0,0.08,0.08,0,0.07,0,0,0.01,0,0
NN,776,0,0,0.54,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0,0,0
N,777,0,0,0,0.1,0,0,0,0,0,0,0.13,0,0,0,0,0.13,0,0,0.02,0.5,0.07,0,0,0,0.01,0,0.04,0,0,0
N,778,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.65,0.07,0,0,0,0,0,0,0,0,0
NN,779,0,0,0,0,0,0.11,0,0,0,0,0.6,0,0,0,0,0,0.17,0,0,0,0.03,0,0,0,0.06,0,0.01,0,0,0
NN,780,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0.07,0,0.04,0,0,0,0,0,0,0
NN,781,0,0.33,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.01
NN,782,0,0,0,0.07,0.01,0,0,0,0.04,0,0,0,0,0,0,0.71,0,0,0,0.13,0.03,0,0,0,0,0,0,0,0,0
NN,783,0,0,0,0,0,0,0.04,0,0,0,0.02,0.78,0,0,0,0,0,0,0,0.02,0,0.05,0,0,0,0,0,0.07,0,0
NN,784,0,0,0,0,0,0.07,0,0,0,0,0,0.66,0,0.04,0,0,0.14,0.01,0,0,0,0,0,0,0,0,0.02,0,0,0
NN,785,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0
NN,786,0,0.01,0.36,0.04,0,0,0,0,0.11,0,0,0,0,0,0,0.3,0,0,0,0.01,0.12,0,0,0,0,0,0.03,0,0,0
NN,787,0,0,0,0.09,0.04,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0,0
NN,788,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,789,0.02,0,0.03,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0
NN,790,0,0,0,0,0,0,0,0.03,0.75,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0
NN,791,0,0,0,0.78,0,0,0,0.05,0,0,0.02,0.05,0,0,0.01,0,0,0,0,0.05,0,0,0,0.01,0,0,0,0,0.02,0
N,792,0,0,0,0.34,0,0,0,0,0.05,0,0,0,0,0,0,0.26,0,0,0,0.25,0.01,0,0,0,0.03,0,0.04,0,0,0
NN,793,0,0.01,0,0,0,0,0,0,0.43,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0.03,0,0.06,0.01,0,0.02,0,0
NN,794,0,0,0,0.54,0,0.05,0,0,0.05,0,0.03,0,0,0,0,0.01,0.09,0,0,0.09,0,0,0,0,0.11,0,0,0,0,0
NN,795,0,0,0.27,0.18,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.05,0,0.08,0.02,0,0
NN,796,0,0,0,0.42,0.04,0,0,0,0.1,0,0,0,0,0,0,0.13,0,0,0,0.17,0.02,0,0,0,0.01,0,0.06,0,0,0
N,797,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.87,0,0,0,0,0.02,0,0,0,0,0
NN,798,0.05,0.13,0,0,0.24,0.14,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,799,0,0,0.31,0,0,0,0,0,0.11,0,0,0,0,0.25,0,0,0.02,0,0,0,0,0,0.01,0.06,0.05,0,0.16,0,0,0
NN,800,0,0.01,0,0.11,0,0,0,0.03,0,0.03,0.03,0,0,0,0,0.42,0.08,0,0,0.05,0,0,0.19,0,0.01,0,0,0,0,0
N,801,0,0,0,0.04,0,0,0,0,0.12,0,0,0,0,0,0,0.16,0,0,0,0.65,0.02,0,0,0,0,0,0,0,0,0
NN,802,0,0,0.02,0,0.05,0,0,0,0.02,0,0,0,0,0,0,0.68,0,0,0,0.2,0.02,0,0,0,0,0,0.01,0,0,0
NN,803,0,0,0,0.32,0,0,0,0,0.04,0,0,0,0,0,0,0.51,0.03,0,0,0.03,0,0,0,0,0.03,0,0.02,0,0,0
NN,804,0,0,0,0.33,0,0,0,0,0,0,0.11,0,0,0,0,0.31,0.07,0,0,0.05,0,0,0,0,0.08,0,0.02,0,0,0
NN,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
N,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
N,807,0,0,0,0,0,0,0,0,0.64,0.01,0.01,0,0,0,0,0.04,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0
NN,808,0,0,0,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0.63,0,0,0,0.01,0.26,0,0,0,0,0,0,0,0,0
NN,809,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,810,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0.58,0.01,0,0,0.19,0.18,0,0,0,0,0,0,0,0,0
NN,811,0,0,0,0,0,0.13,0,0,0,0,0.18,0.02,0,0,0,0,0.05,0.01,0.01,0,0,0,0,0,0.43,0.02,0,0.05,0.04,0
NN,812,0,0.12,0,0.01,0.05,0,0,0.56,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0
N,813,0,0,0,0.07,0,0,0,0,0.11,0,0,0,0,0,0,0.12,0,0,0,0.61,0.06,0,0,0,0,0,0,0,0,0
NN,814,0,0,0,0.01,0,0,0,0,0,0.23,0,0.59,0,0,0,0,0,0,0,0.11,0.03,0,0,0,0,0,0,0,0,0
N,815,0,0,0,0.03,0.02,0,0,0,0,0,0.01,0,0,0,0,0.71,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0
NN,816,0,0,0.01,0.16,0,0,0,0,0.49,0,0,0,0,0,0,0.25,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0
NN,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,818,0,0,0,0,0.25,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.03,0,0.04,0,0.02,0,0.08,0,0,0,0.52,0
N,819,0,0.01,0.2,0,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.42,0.04,0,0,0,0,0,0.25,0,0,0
NN,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.39,0,0
NN,821,0,0,0.11,0.01,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.11,0,0.02,0.18,0,0
N,822,0,0,0,0.02,0,0,0,0,0.07,0,0,0,0,0,0,0.17,0,0,0,0.71,0.01,0,0,0,0,0,0.02,0,0,0
NN,823,0,0,0.07,0.4,0.02,0,0,0.06,0,0,0,0,0,0.19,0,0.03,0,0,0,0.15,0,0,0.02,0,0,0,0.05,0,0,0
NN,824,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,825,0,0,0,0,0,0,0,0.46,0,0.23,0,0,0.02,0,0,0.2,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0
NN,826,0,0,0,0.02,0,0,0,0,0.04,0,0,0.22,0,0,0,0.55,0,0,0,0.12,0,0,0,0,0,0,0.05,0,0,0
NN,827,0,0.02,0.03,0.02,0.08,0.01,0,0,0.14,0,0.03,0,0,0,0,0,0,0,0,0,0.14,0,0.35,0,0.17,0,0.02,0,0,0
NN,828,0,0.02,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0
NN,829,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0.04,0,0,0,0.11,0,0,0,0.02,0,0,0,0,0.06,0,0
NN,830,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.08,0,0,0,0,0,0,0,0,0
NN,832,0,0,0,0.02,0,0,0,0.04,0.7,0,0.02,0,0,0,0.13,0,0,0,0,0.02,0,0,0,0,0,0,0.06,0,0,0
NN,833,0,0,0.04,0,0,0,0,0,0.02,0,0.07,0,0,0,0,0.42,0.06,0,0,0.15,0,0,0.11,0,0.03,0,0.04,0.02,0,0
NN,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NN,836,0,0.03,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,837,0,0,0,0,0,0.19,0,0,0,0,0.1,0,0,0,0,0,0.02,0,0,0,0.21,0,0,0,0.43,0,0,0,0,0
N,838,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.64,0.25,0,0,0,0,0,0,0,0,0
NN,839,0,0,0.38,0.21,0.17,0,0,0,0,0,0,0,0,0.02,0,0.18,0,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0
NN,840,0,0,0,0,0.05,0,0,0.8,0,0,0,0,0,0,0,0.09,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0
NN,841,0,0,0,0.08,0,0,0,0.14,0.09,0,0,0,0,0,0,0.39,0.01,0,0,0.05,0,0.2,0,0,0,0,0.02,0,0,0
NN,842,0,0,0.02,0.34,0,0,0,0.02,0,0,0.15,0,0,0,0,0.1,0.07,0,0,0.04,0,0,0.13,0,0.07,0,0,0,0,0
NN,843,0,0,0.02,0.15,0.01,0,0,0,0.19,0,0.07,0,0,0,0.02,0.07,0.01,0,0,0.15,0.05,0,0.05,0,0.1,0,0.07,0,0,0
NN,844,0,0,0.03,0.22,0.15,0,0,0,0.04,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0.5,0,0.02,0,0,0
NN,845,0,0,0.33,0.14,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.27,0,0.04,0.14,0,0
NN,846,0,0,0,0,0,0,0,0,0,0.13,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,847,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N,848,0,0,0,0.09,0,0,0,0,0.03,0,0,0,0,0,0,0.35,0,0,0,0.5,0.02,0,0,0,0,0,0,0,0,0
NN,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
NN,850,0,0,0.11,0.14,0.26,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.03,0.04,0,0,0,0.01,0,0,0.36,0,0
NN,851,0,0,0,0.01,0.16,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0.14,0.06,0,0,0,0,0,0.04,0,0,0
N,852,0,0,0,0.22,0,0,0,0,0.03,0,0.01,0,0,0,0,0.04,0,0,0,0.47,0,0,0,0,0.08,0,0.14,0,0,0
NN,853,0,0,0,0,0,0.02,0,0,0,0,0.03,0.01,0,0.01,0,0,0,0.04,0,0,0,0.82,0,0,0.02,0,0,0.02,0,0
NN,854,0.52,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
NN,855,0,0,0.02,0.13,0,0,0,0,0.49,0,0,0,0,0,0,0.19,0,0,0,0.09,0.03,0,0,0,0.03,0,0,0,0,0
NN,856,0,0.33,0,0,0,0,0.01,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,857,0,0,0,0.1,0.04,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0.08,0.49,0,0,0,0,0,0,0,0,0
N,858,0,0,0,0,0,0,0,0,0.06,0,0.01,0.01,0,0,0,0.39,0,0,0,0.47,0.03,0,0,0,0,0,0,0.02,0,0
NN,859,0,0,0,0.05,0,0,0,0,0.01,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
NN,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0
N,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.27,0,0,0,0,0,0,0.01,0,0,0
NN,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN,863,0,0,0,0,0,0,0,0.09,0.06,0.02,0,0,0,0,0.01,0.34,0,0,0,0,0,0.29,0.15,0,0,0.03,0,0,0,0
NN,864,0,0,0,0.02,0.01,0,0,0,0,0,0.83,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0.08,0.01,0,0,0,0
N,865,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.58,0.03,0,0,0,0.01,0,0,0,0,0
NN,866,0,0.01,0,0.1,0,0,0,0.11,0.03,0.04,0.01,0,0,0,0.06,0.01,0.18,0,0,0,0,0,0.04,0,0.36,0,0.05,0,0,0
NN,867,0,0,0,0.24,0.1,0,0,0,0.03,0,0.05,0,0,0,0,0.02,0.06,0,0,0.02,0,0.01,0,0,0.33,0.01,0.11,0,0,0
NN,868,0,0,0.01,0.03,0.03,0,0,0,0.02,0,0,0,0,0,0,0.78,0,0,0,0,0.09,0,0,0,0,0,0.03,0,0,0
NN,869,0,0,0.13,0.03,0.34,0,0,0,0,0,0,0,0,0.03,0,0,0.08,0,0,0,0.03,0,0.01,0,0.18,0,0.06,0.07,0,0
NN,870,0,0,0.02,0.17,0,0,0,0,0,0,0,0,0,0,0,0.01,0.3,0,0,0,0.01,0,0,0,0.4,0,0.07,0,0,0
N,871,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0
N,872,0,0,0.01,0,0,0,0,0,0.02,0,0.03,0,0,0,0.01,0,0.03,0,0.01,0.37,0.12,0,0.13,0,0.12,0.07,0.03,0.01,0,0
NN,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
NN,874,0,0,0,0,0,0,0,0.17,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.2,0,0.42,0,0,0,0
NN,875,0,0.01,0,0,0,0,0,0.32,0,0.02,0,0,0,0,0,0.63,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
NN,876,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.08,0.1,0,0,0,0,0,0,0,0.22,0,0.02,0,0,0
NN,877,0,0,0,0.01,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.05,0,0,0,0,0,0,0.78,0,0
NN,878,0,0,0.03,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0.46,0,0,0,0.01,0.44,0,0,0,0,0,0,0,0,0
N,879,0,0,0,0.12,0.02,0.02,0,0,0.06,0,0,0,0,0.02,0,0.15,0.02,0,0,0.5,0.02,0,0,0,0.02,0,0.05,0,0,0
NN,880,0,0,0.1,0.24,0.11,0.01,0,0,0.03,0,0.02,0,0,0,0,0.08,0,0,0,0.15,0.1,0,0,0,0.08,0,0.01,0.05,0,0
N,881,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.22,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0
NN,882,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0
NN,883,0,0,0,0,0.01,0.53,0,0,0,0,0.08,0,0,0,0,0.03,0.04,0,0,0,0.04,0,0,0,0.21,0,0.03,0,0,0
NN,884,0,0,0,0.24,0,0,0,0,0.01,0,0,0,0,0,0,0.55,0,0,0,0.13,0.02,0,0,0,0,0,0,0,0,0
N,885,0,0,0,0,0,0,0,0,0.03,0,0.02,0.02,0,0,0,0.13,0,0,0,0.57,0.18,0,0,0,0,0.01,0,0.01,0,0
NN,886,0,0,0,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0.04,0.03,0,0,0,0,0,0,0,0,0
N,887,0,0,0,0.34,0,0.02,0,0,0.03,0,0.02,0,0,0,0,0.02,0,0,0,0.45,0.06,0,0,0,0.02,0.02,0,0,0,0
NN,888,0,0,0.02,0,0,0,0,0.1,0.04,0,0,0,0,0,0,0.41,0,0,0,0.01,0,0.33,0.06,0,0,0,0.02,0,0,0
