class,id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
7,410,0,0.26,0,0,0,0,0.32,0.41,0,0
6,411,0.04,0.02,0.31,0.13,0.1,0,0.41,0,0,0
7,412,0.17,0.25,0,0,0,0,0,0.56,0,0
7,413,0,0.22,0,0,0.1,0,0.01,0.62,0.04,0
6,414,0,0.05,0,0.17,0.28,0.03,0.44,0,0.02,0
7,415,0.04,0.05,0,0,0,0,0,0.9,0,0
7,416,0.12,0.04,0,0,0,0,0,0.82,0,0
7,417,0,0.06,0,0,0,0,0,0.87,0.06,0
7,418,0,0.03,0,0,0,0,0,0.96,0,0
1,419,0.18,0.61,0,0.04,0,0,0,0.14,0.01,0
7,420,0,0.05,0,0.01,0,0,0.04,0.88,0,0
1,421,0,0.55,0,0.06,0.02,0,0.04,0.02,0.32,0
7,422,0.01,0.04,0,0.01,0.02,0,0.05,0.82,0.05,0
7,423,0.1,0.04,0,0,0,0,0.01,0.84,0,0
6,424,0.02,0.15,0,0.02,0.04,0,0.39,0.23,0.16,0
8,425,0.02,0.01,0.02,0.15,0.05,0,0.05,0,0.7,0
1,426,0,0.33,0,0.07,0.04,0,0.23,0.09,0.22,0
7,427,0.01,0.11,0,0,0,0,0,0.86,0,0
8,428,0,0.05,0,0.09,0.03,0,0.06,0.07,0.7,0
7,429,0,0.09,0,0.18,0.1,0,0.02,0.31,0.29,0
8,430,0.01,0.04,0,0.09,0.06,0,0.21,0.15,0.44,0
7,431,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
2,432,0,0.16,0.66,0.02,0.01,0,0.06,0.08,0,0
7,433,0.32,0.01,0,0,0,0,0,0.65,0.01,0
0,434,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
4,435,0.04,0.17,0,0.05,0.54,0,0.15,0.02,0.03,0
7,436,0,0.05,0,0,0.02,0,0.1,0.83,0,0
7,437,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.48,0.42,0.01
7,438,0,0.08,0,0,0,0,0.06,0.85,0,0
7,439,0,0,0,0,0,0,0,1,0,0
5,440,0,0,0,0,0,1,0,0,0,0
7,441,0,0.04,0,0,0,0,0.04,0.89,0.03,0
1,442,0,0.39,0,0.05,0.06,0,0.32,0.07,0.1,0
4,443,0,0.06,0.01,0.1,0.54,0,0.14,0.09,0.07,0
3,444,0.02,0.02,0.02,0.49,0.02,0.02,0.02,0.35,0.02,0.02
3,445,0.03,0.11,0.04,0.27,0.16,0,0.19,0.13,0.07,0
7,446,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.77,0.03,0.03
1,447,0.05,0.4,0,0.3,0.07,0,0,0.08,0.09,0
0,448,0.67,0.26,0,0,0.01,0,0,0,0.05,0
6,449,0.11,0,0.01,0.06,0.05,0,0.34,0.08,0.33,0
4,450,0.15,0.08,0,0.09,0.57,0,0.07,0.01,0.02,0
7,451,0.44,0,0,0,0,0,0,0.55,0,0
0,452,0.78,0.07,0,0,0,0.02,0,0.13,0,0
6,453,0.3,0,0,0.04,0.06,0.02,0.32,0.27,0,0
6,454,0.27,0.05,0,0.02,0,0,0.47,0.13,0.04,0
8,455,0.22,0.05,0,0,0,0,0,0.3,0.43,0
4,456,0,0.04,0.02,0.05,0.54,0,0.13,0.1,0.13,0
7,457,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,458,0.35,0.06,0,0.07,0.02,0,0.09,0.4,0,0
6,459,0.25,0.01,0,0,0,0,0.59,0.14,0,0
0,460,0.31,0.21,0.01,0.01,0,0,0.1,0.3,0.04,0
4,461,0,0.17,0,0.13,0.29,0.04,0.26,0.02,0.08,0
1,462,0.01,0.58,0.01,0.01,0.01,0.01,0.01,0.33,0.01,0.01
7,463,0.08,0.05,0,0,0,0,0.04,0.82,0,0
4,464,0,0,0,0.13,0.44,0,0.09,0,0.33,0
4,465,0,0.24,0,0.17,0.37,0,0.15,0,0.06,0
8,466,0.1,0.16,0,0.05,0,0,0.25,0.16,0.28,0
7,467,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0.03
0,468,0.81,0.07,0,0,0,0.02,0,0.1,0,0
7,469,0.27,0.3,0,0.02,0.01,0,0.02,0.37,0,0
0,470,0.72,0.07,0,0,0,0.02,0.02,0.17,0,0
7,471,0,0.3,0,0.01,0.02,0,0.03,0.6,0.03,0
1,472,0,0.48,0,0.03,0.01,0,0.17,0,0.29,0
7,473,0.09,0,0,0,0,0,0,0.89,0,0
7,474,0,0.03,0,0,0,0,0.05,0.92,0,0
7,475,0,0.02,0,0.02,0,0,0.08,0.81,0.07,0
7,476,0.22,0.08,0,0,0,0,0,0.68,0.01,0
7,477,0,0,0,0.01,0,0,0.03,0.95,0,0
7,478,0,0.1,0,0,0,0,0,0.89,0,0
7,479,0,0.13,0,0.03,0.01,0,0.06,0.63,0.12,0
7,480,0.16,0,0.03,0,0,0,0.34,0.42,0.05,0
1,481,0,0.43,0,0.26,0,0,0.19,0.09,0,0
7,482,0,0.32,0.02,0.07,0.06,0,0.08,0.37,0.09,0
7,483,0.01,0.01,0.01,0.01,0.01,0.01,0.26,0.63,0.01,0.01
7,484,0,0.07,0,0.09,0.02,0,0.14,0.62,0.03,0.03
0,485,0.62,0,0,0.04,0.03,0,0.02,0.28,0.02,0
7,486,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,487,0,0.05,0,0,0,0,0.12,0.81,0,0
6,488,0.2,0.12,0,0.03,0,0,0.46,0.18,0,0
4,489,0.01,0.01,0.01,0.01,0.89,0.01,0.01,0.01,0.01,0.01
7,490,0,0.08,0,0,0,0,0.25,0.66,0,0
7,491,0,0.19,0,0,0,0,0,0.76,0.03,0
7,492,0,0.07,0,0,0,0,0,0.92,0,0
7,493,0,0.02,0,0,0.01,0,0,0.96,0,0
6,494,0.33,0,0,0.03,0,0,0.62,0,0.02,0
1,495,0.03,0.25,0,0.12,0.03,0,0.14,0.25,0.18,0
4,496,0,0,0,0.02,0.72,0,0.25,0,0,0
7,497,0.37,0.08,0,0.08,0,0,0,0.43,0.02,0
0,498,0.76,0,0,0.1,0,0,0.02,0.04,0,0.08
0,499,0.62,0.08,0,0,0,0,0.2,0.1,0,0
0,500,0.73,0.06,0.01,0,0,0,0.03,0.16,0,0
7,501,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,502,0,0,0,0.13,0.14,0,0,0,0.71,0
2,503,0,0,0.77,0.05,0.03,0,0,0.12,0,0.02
8,504,0.09,0.1,0.02,0.01,0,0,0,0.22,0.55,0
7,505,0,0,0,0,0,0,0.03,0.95,0.02,0
6,506,0.04,0.02,0,0.05,0.01,0,0.85,0,0.02,0
0,507,0.66,0,0,0.02,0,0,0.07,0.24,0,0
7,508,0,0.22,0,0.23,0,0,0.11,0.42,0,0
7,509,0,0.19,0,0,0,0,0.03,0.77,0,0
8,510,0.04,0.12,0,0.03,0.01,0,0.18,0.21,0.4,0
7,511,0.3,0.01,0,0.03,0.02,0,0.01,0.6,0.03,0
8,512,0,0.26,0,0.19,0,0,0,0.09,0.46,0
7,513,0,0,0,0,0,0,0,1,0,0
0,514,0.73,0.08,0,0.02,0,0,0.02,0.13,0,0
7,515,0.04,0.02,0,0,0,0,0,0.94,0,0
1,516,0,0.42,0,0,0,0,0.28,0.26,0.03,0
0,517,0.66,0,0,0.07,0.04,0,0.12,0.1,0,0
0,518,0.65,0,0,0,0,0.35,0,0,0,0
7,519,0,0.01,0,0,0,0,0,0.96,0.02,0
7,520,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,521,0,0.15,0,0.05,0.02,0,0.18,0.45,0.12,0
1,522,0,0.66,0,0.08,0.02,0,0.17,0.04,0.04,0
7,523,0,0,0,0,0,0,0,0.94,0,0
7,524,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,525,0,0.12,0,0.02,0,0,0.04,0.28,0.54,0
0,526,0.41,0.18,0,0,0,0,0,0.09,0.31,0
7,527,0.26,0,0,0,0,0,0,0.74,0,0
3,528,0,0.02,0,0.81,0.13,0,0.03,0,0,0
1,529,0,0.35,0,0.2,0.04,0,0.05,0,0.34,0
6,530,0.09,0.35,0,0.03,0,0,0.47,0.02,0.02,0
8,531,0,0.06,0.01,0.01,0.02,0,0.08,0.23,0.58,0
7,532,0.33,0,0,0,0,0,0.18,0.44,0.04,0
7,533,0,0,0,0.03,0,0,0,0.82,0.14,0
7,534,0,0.01,0,0,0,0,0,0.9,0.07,0
0,535,0.81,0,0,0,0,0,0.18,0,0,0
7,536,0,0.3,0,0.04,0,0,0,0.55,0.1,0
7,537,0,0,0,0,0,0,0.09,0.91,0,0
7,538,0.06,0.02,0,0,0.05,0,0.04,0.8,0.03,0
7,539,0,0.07,0,0,0,0,0,0.92,0,0
7,540,0,0,0,0,0,0,0.06,0.91,0.03,0
7,541,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,542,0,0,0.01,0,0,0,0,0.98,0,0
3,543,0,0,0,1,0,0,0,0,0,0
6,544,0.07,0.02,0.05,0.02,0.02,0,0.61,0,0.2,0
7,545,0,0,0.04,0,0,0,0.13,0.82,0,0
2,546,0,0,0.66,0,0,0,0,0.1,0,0.23
6,547,0.22,0.09,0,0.06,0.03,0.01,0.56,0,0.03,0
7,548,0,0.02,0,0,0,0,0.12,0.8,0.04,0
8,549,0,0.1,0,0.14,0.08,0,0.03,0.01,0.63,0
7,550,0,0.09,0,0.01,0,0,0.06,0.82,0.01,0
6,551,0.04,0.23,0,0,0,0,0.38,0.34,0,0
7,552,0,0,0,0,0,0,0,0.99,0.01,0
8,553,0.1,0.21,0.02,0.02,0.01,0,0,0.12,0.51,0
7,554,0,0.07,0.19,0,0,0,0,0.73,0,0
7,555,0,0.23,0,0,0,0,0,0.76,0,0
0,556,0.37,0,0,0.08,0.02,0.01,0.21,0.3,0,0
7,557,0.23,0.01,0,0,0,0,0,0.73,0,0
7,558,0,0.12,0,0.01,0,0,0.11,0.73,0.02,0
7,559,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,560,0.1,0.1,0,0,0,0,0.31,0.49,0,0
0,561,0.66,0.26,0,0.02,0.03,0,0,0,0.01,0
7,562,0,0.03,0,0,0,0,0.16,0.79,0,0.03
7,563,0,0.1,0,0,0,0,0,0.79,0.1,0
0,564,0.57,0.12,0.02,0,0,0,0.07,0.19,0.02,0
8,565,0.03,0.11,0.01,0,0,0,0.03,0.14,0.67,0
7,566,0,0,0,0,0,0,0,1,0,0
7,567,0.39,0.03,0,0,0.02,0,0.02,0.54,0,0
7,568,0.14,0.27,0,0,0,0,0,0.58,0,0
7,569,0.34,0.08,0,0.03,0,0,0,0.55,0,0
3,570,0,0.07,0,0.59,0.04,0,0.19,0.04,0.05,0
1,571,0,0.4,0.03,0.14,0,0,0.12,0.11,0.21,0
7,572,0.01,0.01,0.01,0.01,0.01,0.01,0.36,0.52,0.01,0.01
4,573,0.01,0.01,0.01,0.01,0.53,0.01,0.01,0.01,0.35,0.01
2,574,0,0.08,0.68,0,0,0,0.02,0.21,0,0
0,575,0.42,0.09,0,0.05,0.04,0,0,0.22,0.17,0
7,576,0.35,0.08,0,0.04,0,0,0,0.53,0,0
7,577,0,0.22,0,0,0,0,0,0.76,0.01,0
7,578,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
3,579,0,0.22,0,0.27,0.24,0,0.14,0,0.12,0
7,580,0,0.19,0,0.28,0.04,0,0.09,0.29,0.1,0
0,581,0.96,0.04,0,0,0,0,0,0,0,0
7,582,0,0.01,0,0,0.01,0,0.11,0.85,0,0
7,583,0,0.14,0,0,0,0,0,0.85,0,0
7,584,0,0,0,0,0,0,0.25,0.71,0,0
2,585,0,0,0.32,0,0.3,0,0.23,0,0,0.1
7,586,0.01,0.05,0,0.03,0,0,0.07,0.7,0.13,0
8,587,0.02,0.42,0,0,0,0,0,0,0.56,0
7,588,0.11,0.26,0,0.09,0,0,0.01,0.39,0.13,0
7,589,0.05,0.22,0,0,0,0,0.05,0.66,0.02,0
0,590,0.41,0.26,0,0,0,0,0,0.33,0,0
7,591,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,592,0,0.04,0,0.04,0.04,0,0.14,0,0.73,0
6,593,0.4,0,0,0.07,0,0,0.43,0.05,0.04,0
8,594,0.01,0.14,0,0.04,0,0,0.03,0.14,0.64,0
8,595,0,0.3,0,0.09,0.02,0,0.03,0.23,0.33,0
8,596,0,0.2,0,0.08,0.02,0,0.14,0.21,0.34,0
6,597,0,0.07,0,0,0,0,0.7,0.01,0.22,0
8,598,0,0.13,0,0,0,0,0.11,0.3,0.42,0.03
6,599,0.04,0.38,0,0.02,0,0,0.41,0.12,0.03,0
6,600,0,0,0,0,0,0,0.88,0.11,0,0
0,601,0.48,0.16,0,0,0,0,0.02,0.29,0,0.03
7,602,0,0.07,0,0,0,0,0.02,0.87,0.03,0
7,603,0.02,0.18,0,0.03,0,0,0.03,0.67,0.05,0
1,604,0,0.48,0,0.02,0,0,0.39,0,0.11,0
6,605,0.28,0.05,0,0.01,0,0,0.3,0.27,0.09,0
3,606,0.03,0.03,0.02,0.34,0.23,0,0.03,0.13,0.2,0
0,607,0.38,0.22,0,0,0.1,0,0.24,0,0.05,0
7,608,0,0.06,0,0,0,0,0.01,0.9,0,0
7,609,0,0.04,0,0,0,0,0.1,0.45,0.4,0
1,610,0,0.56,0,0,0,0,0,0.44,0,0
3,611,0,0.03,0,0.57,0.07,0,0.04,0,0.29,0
5,612,0,0,0,0,0,1,0,0,0,0
0,613,0.67,0.1,0,0,0,0,0.12,0.1,0,0
7,614,0,0.25,0,0,0,0,0.01,0.66,0.07,0
6,615,0.05,0.04,0.02,0.03,0.25,0,0.33,0.28,0,0
7,616,0.04,0.18,0,0,0,0,0.06,0.71,0,0
7,617,0.43,0.01,0,0,0,0,0,0.55,0,0
8,618,0,0,0,0.01,0,0,0,0,0.97,0
8,619,0,0.13,0,0,0,0,0.09,0.21,0.57,0
7,620,0,0.02,0,0,0,0,0,0.98,0,0
7,621,0,0.21,0,0,0,0,0.05,0.74,0,0
8,622,0.26,0.13,0.02,0,0,0,0.04,0.24,0.29,0
9,623,0,0,0,0,0,0,0,0.2,0,0.8
7,624,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
0,625,0.59,0.02,0,0.02,0,0,0.01,0.36,0,0
2,626,0,0,1,0,0,0,0,0,0,0
7,627,0.23,0.05,0,0.02,0,0,0.06,0.62,0,0
7,628,0.04,0.08,0,0.02,0,0,0.05,0.78,0.02,0
7,629,0,0.11,0.02,0.16,0,0,0.08,0.63,0,0
7,630,0.03,0.02,0.02,0,0,0,0.04,0.87,0.02,0
5,631,0,0,0,0,0,1,0,0,0,0
6,632,0.18,0,0,0,0,0,0.71,0,0.07,0
1,633,0,1,0,0,0,0,0,0,0,0
7,634,0.05,0.03,0,0.02,0,0,0,0.9,0,0
4,635,0,0.11,0,0,0.87,0,0.02,0,0,0
7,636,0,0.43,0,0,0,0,0,0.56,0,0
0,637,0.37,0.19,0,0.06,0.02,0.01,0.2,0.14,0,0
9,638,0,0,0,0,0,0,0,0,0,1
3,639,0.02,0.2,0,0.35,0.04,0,0.06,0.29,0.03,0
8,640,0,0.13,0,0.03,0.02,0,0.05,0.21,0.56,0
7,641,0.02,0.03,0.26,0.06,0,0,0.02,0.39,0.22,0
8,642,0,0.22,0,0,0,0,0.02,0.08,0.67,0
6,643,0.23,0.02,0.01,0.1,0.04,0,0.24,0.1,0.24,0.02
7,644,0,0.05,0.01,0,0,0,0,0.92,0.01,0
7,645,0,0,0,0,0,0,0,0.96,0.03,0
7,646,0,0.19,0,0.05,0,0,0.31,0.44,0,0
7,647,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,648,0,0,0,0,0,0,0.04,0.94,0,0
8,649,0,0.11,0,0,0,0,0,0.4,0.47,0
6,650,0,0,0.04,0,0,0,0.64,0.31,0,0
7,651,0,0.05,0,0.02,0.02,0,0,0.83,0.08,0
1,652,0,0.4,0,0.1,0.1,0,0.06,0.33,0,0
7,653,0,0.02,0,0,0,0,0.07,0.9,0,0
7,654,0,0.03,0,0.02,0.01,0,0,0.86,0.06,0
7,655,0,0.04,0.05,0.03,0.03,0,0.02,0.74,0.09,0
0,656,0.37,0.17,0.06,0,0,0,0.13,0.21,0.04,0
7,657,0.02,0.06,0,0,0,0,0.05,0.86,0,0
8,658,0,0.02,0.03,0,0,0,0.15,0,0.79,0
7,659,0,0.49,0,0,0,0,0,0.5,0,0
7,660,0,0.16,0,0.09,0.02,0,0.18,0.52,0.02,0
7,661,0,0,0,0,0,0,0,1,0,0
7,662,0,0.14,0,0,0,0,0,0.83,0.03,0
3,663,0,0.09,0.01,0.67,0.13,0,0.02,0.01,0.06,0
6,664,0,0.09,0,0,0.05,0,0.85,0,0,0
8,665,0.03,0.05,0.05,0.06,0.02,0,0.04,0.05,0.7,0
0,666,0.5,0.03,0,0.02,0,0,0.01,0.41,0.01,0
7,667,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,668,0.11,0.07,0.02,0,0.01,0,0.02,0.76,0,0
1,669,0.13,0.38,0,0,0,0,0.29,0,0.2,0
7,670,0,0.25,0,0,0,0,0.01,0.73,0,0
7,671,0,0,0,0,0,0,0,1,0,0
7,672,0.21,0.03,0,0,0,0,0.07,0.67,0,0
0,673,0.39,0.02,0,0.01,0,0,0.34,0.2,0.03,0
8,674,0.2,0.16,0.05,0.04,0.01,0,0,0,0.54,0
7,675,0.02,0.16,0,0.02,0.01,0,0,0.72,0.06,0
0,676,0.4,0.03,0,0.04,0.02,0,0.16,0.35,0,0
6,677,0,0.35,0,0,0,0,0.44,0.15,0.05,0
0,678,0.65,0,0,0.03,0,0,0.15,0.16,0,0
0,679,0.77,0.09,0,0,0,0,0,0.13,0,0
8,680,0.01,0.15,0,0.04,0.01,0,0.08,0.34,0.37,0
7,681,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
0,682,0.67,0.09,0,0,0,0.03,0.04,0.15,0,0
8,683,0.04,0.1,0,0.02,0.02,0,0.25,0.05,0.48,0.04
7,684,0.18,0.11,0,0.02,0,0,0.26,0.42,0,0
7,685,0.05,0.14,0,0,0,0,0.09,0.72,0,0
6,686,0,0,0,0,0,0,0.57,0.2,0.21,0
7,687,0,0.13,0,0,0,0,0,0.87,0,0
7,688,0,0.06,0,0,0.01,0,0.07,0.84,0,0
6,689,0.03,0.03,0.01,0,0,0,0.5,0.16,0.26,0
7,690,0,0,0,0,0,0,0,1,0,0
7,691,0,0.13,0,0,0,0,0.21,0.63,0.02,0
7,692,0,0.03,0,0,0,0,0,0.92,0.03,0
7,693,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
1,694,0,0.56,0,0.04,0.03,0,0.09,0.27,0,0
6,695,0.05,0.04,0.02,0.04,0,0,0.64,0,0.22,0
7,696,0.22,0.04,0,0,0,0,0,0.72,0,0
1,697,0,0.53,0,0.21,0,0,0.2,0,0,0
0,698,0.9,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8,699,0,0.13,0,0.04,0.04,0,0.06,0.32,0.41,0
8,700,0.01,0,0,0.02,0.06,0,0.35,0.1,0.45,0
7,701,0,0,0,0,0,0,0.01,0.99,0,0
8,702,0.01,0.03,0,0.05,0.01,0,0.25,0.03,0.61,0
8,703,0.15,0.02,0,0,0,0,0,0.03,0.8,0
7,704,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0.03
7,705,0.1,0.09,0,0.01,0,0,0,0.79,0,0
0,706,0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
1,707,0,0.59,0,0.12,0.08,0,0.16,0.02,0.02,0
7,708,0,0.13,0,0,0,0,0.18,0.52,0.17,0
3,709,0,0,0,1,0,0,0,0,0,0
0,710,0.57,0.09,0.02,0.03,0.06,0,0.08,0.14,0,0
7,711,0.18,0,0,0,0,0,0.05,0.76,0,0
7,712,0,0.02,0,0,0.01,0,0.04,0.92,0,0
1,713,0,0.62,0,0.14,0.02,0,0.02,0.03,0.17,0
5,714,0,0,0,0,0,1,0,0,0,0
7,715,0.05,0.01,0,0.01,0,0,0.17,0.71,0.05,0
2,716,0.07,0.03,0.63,0.01,0,0,0.2,0,0.05,0
7,717,0,0.1,0,0,0,0,0.01,0.88,0,0
4,718,0,0,0,0.06,0.57,0,0,0.35,0,0
8,719,0,0.04,0,0,0.01,0,0,0.37,0.58,0
7,720,0,0.01,0,0,0,0,0.07,0.89,0.02,0
7,721,0,0,0,0,0,0,0,0.96,0,0
4,722,0,0.21,0,0.07,0.41,0,0.05,0.25,0,0
7,723,0,0.22,0,0.05,0.06,0,0.09,0.51,0.07,0
7,724,0,0.02,0,0,0.01,0,0.03,0.94,0,0
6,725,0.07,0,0.03,0,0.06,0,0.52,0.27,0.04,0.01
7,726,0,0.14,0,0,0.01,0,0.15,0.69,0.02,0
7,727,0.25,0.07,0,0.02,0.01,0,0.02,0.63,0,0
6,728,0,0,0.17,0,0,0,0.67,0,0,0.16
7,729,0.01,0,0.04,0,0,0,0,0.92,0.02,0
7,730,0,0.03,0,0,0,0,0.05,0.85,0.06,0
7,731,0,0.05,0,0,0,0,0.02,0.91,0,0
6,732,0.04,0.02,0,0.02,0.02,0,0.85,0,0.06,0
7,733,0,0.28,0,0.02,0,0,0.29,0.33,0.07,0
2,734,0,0.07,0.49,0,0.02,0,0.37,0.02,0.01,0
7,735,0,0,0,0,0,0,0,0.98,0,0
7,736,0,0,0,0,0,0,0.15,0.84,0,0
4,737,0,0.04,0.02,0.05,0.54,0,0.13,0.11,0.12,0
0,738,0.48,0.01,0.02,0,0,0,0.02,0.05,0.42,0
7,739,0,0.25,0,0.07,0,0,0.17,0.4,0.09,0
3,740,0,0.1,0,0.76,0.04,0,0.02,0.03,0.04,0
6,741,0,0.09,0,0,0,0,0.81,0.02,0.07,0
1,742,0.02,0.64,0,0.17,0.12,0,0,0.03,0.02,0
7,743,0,0,0,0,0,0,0,0.99,0,0
0,744,0.73,0.02,0.02,0.11,0.02,0.02,0.02,0.02,0.02,0.02
6,745,0,0,0.1,0.01,0,0,0.47,0.31,0,0.11
7,746,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,747,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,748,0.21,0,0,0,0,0,0.06,0.72,0,0
7,749,0.24,0.25,0.01,0,0,0,0,0.44,0.03,0.01
8,750,0.02,0.11,0,0.07,0,0,0.07,0.27,0.44,0
1,751,0.33,0.35,0,0.07,0,0,0,0.18,0.05,0
7,752,0,0,0,0,0,0,0,1,0,0
7,753,0.01,0.08,0,0,0.01,0,0.07,0.74,0.09,0
7,754,0,0,0,0,0,0,0.02,0.97,0,0
6,755,0.01,0,0.02,0.07,0,0,0.72,0.09,0,0.08
0,756,0.68,0,0,0,0,0,0.03,0.28,0,0
7,757,0,0.03,0,0,0,0,0.03,0.89,0.05,0
0,758,0.68,0.02,0,0.05,0.02,0,0.09,0.14,0,0
5,759,0,0,0,0,0,1,0,0,0,0
7,760,0.16,0.02,0,0,0,0,0,0.81,0,0
7,761,0.01,0.12,0,0.02,0.01,0,0.02,0.63,0.19,0
0,762,0.76,0,0.01,0.07,0.01,0.02,0.1,0.02,0,0
1,763,0,0.28,0,0.18,0.03,0,0.11,0.26,0.14,0
7,764,0.13,0.09,0,0.03,0.05,0,0,0.69,0.01,0
7,765,0,0.04,0,0,0,0,0.11,0.84,0,0
6,766,0,0.12,0,0.05,0.01,0,0.7,0.06,0.05,0
7,767,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.77,0.03,0.03
7,768,0,0.14,0.02,0.08,0,0,0.03,0.48,0.24,0
7,769,0.11,0.16,0,0,0,0,0.08,0.65,0,0
0,770,0.56,0,0,0,0,0,0,0.44,0,0
0,771,0.8,0.04,0,0,0,0,0,0.13,0,0
7,772,0,0,0,0,0,0,0.01,0.97,0,0
7,773,0,0.09,0,0,0,0,0.31,0.54,0.04,0
7,774,0.11,0.12,0,0,0,0.01,0.08,0.68,0,0
3,775,0,0,0,0.98,0,0,0,0.02,0,0
7,776,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,777,0,0.06,0,0.01,0,0,0.02,0.15,0.76,0
7,778,0,0.37,0,0.02,0.07,0,0.11,0.38,0.04,0
7,779,0,0.16,0,0,0,0,0.04,0.78,0.02,0
7,780,0.28,0.02,0,0,0,0,0,0.7,0,0
7,781,0,0,0,0,0,0,0,1,0,0
7,782,0.02,0.04,0,0.01,0,0,0,0.92,0,0
0,783,0.51,0,0,0,0,0,0.03,0.41,0.03,0
7,784,0,0.01,0,0,0,0,0,0.98,0,0
7,785,0.04,0.04,0.02,0,0,0,0.05,0.69,0.14,0
7,786,0,0.04,0,0,0,0,0.04,0.92,0,0
7,787,0,0.04,0,0,0.01,0,0.04,0.69,0.21,0
0,788,0.76,0.07,0,0.12,0,0,0.05,0,0,0
0,789,0.71,0.07,0,0,0,0.01,0.04,0.15,0.01,0
0,790,0.63,0,0.01,0.04,0,0,0.1,0.13,0.09,0
1,791,0,0.33,0,0.16,0.01,0,0.02,0.29,0.18,0
7,792,0,0,0,0,0,0,0.05,0.88,0.06,0
8,793,0.01,0,0,0,0,0,0,0.12,0.87,0
0,794,0.77,0.1,0,0.02,0,0.01,0,0.09,0,0
7,795,0.02,0.08,0,0.03,0.03,0,0.18,0.65,0.02,0
6,796,0,0,0,0,0,0,0.42,0.36,0,0.16
4,797,0,0.1,0,0.02,0.76,0,0.08,0.03,0,0
5,798,0,0,0,0,0,1,0,0,0,0
7,799,0.06,0.12,0.02,0.01,0,0,0.11,0.66,0.01,0
7,800,0,0.28,0,0.01,0,0,0.22,0.45,0.02,0
7,801,0,0,0,0,0,0,0.08,0.92,0,0
0,802,0.74,0,0,0,0,0.07,0.14,0,0,0.03
0,803,0.49,0.01,0,0.08,0,0,0.1,0.3,0,0
7,804,0,0.08,0,0,0,0,0,0.9,0.01,0
7,805,0,0.06,0.03,0,0.02,0,0.02,0.8,0.06,0
0,806,0.64,0.07,0,0,0,0.01,0.06,0.22,0,0
7,807,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,808,0,0.13,0,0.02,0,0,0,0.79,0.04,0
7,809,0,0.09,0,0.02,0,0,0.1,0.6,0.17,0
6,810,0,0,0,0,0.02,0,0.54,0.36,0.07,0
7,811,0.08,0.13,0,0.04,0.04,0,0,0.68,0.03,0
7,812,0,0,0,0,0.28,0,0,0.68,0,0
7,813,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,814,0,0,0,0,0,0,0,1,0,0
0,815,0.89,0,0,0,0.07,0,0,0,0,0
0,816,0.55,0.33,0,0,0,0,0.06,0.06,0,0
1,817,0,0.62,0,0,0,0,0,0.38,0,0
7,818,0,0.19,0.01,0.06,0,0,0.14,0.54,0.05,0
7,819,0.46,0.03,0,0.02,0,0,0,0.48,0,0
8,820,0,0.07,0,0,0,0,0,0.21,0.7,0
0,821,0.71,0.21,0,0.01,0.02,0,0,0,0.05,0
0,822,0.38,0,0,0.35,0,0,0.06,0.16,0.04,0
1,823,0.03,0.31,0,0.29,0.06,0,0.17,0.04,0.1,0
7,824,0,0.05,0,0.02,0,0,0.27,0.62,0.02,0
